label	fix
2019-nCoV/USA-WA1/2020	Washington
2019-nCoV_HKU-SZ-001_2020	Shenzhen
2019-nCoV_HKU-SZ-002a_2020	Shenzhen
2019-nCoV_HKU-SZ-002b_2020	Shenzhen
2019-nCoV_HKU-SZ-004_2020	Shenzhen
2019-nCoV_HKU-SZ-005_2020	Shenzhen
2019-nCoV_HKU-SZ-005b_2020	Shenzhen
2019-nCoV_HKU-SZ-007a_2020	Shenzhen
2019-nCoV_HKU-SZ-007b_2020	Shenzhen
2019-nCoV_HKU-SZ-007c_2020	Shenzhen
2019-nCoV WHU01	Wuhan
2019-nCoV WHU02	Wuhan
