label	fix
A/chicken/Iran414/98	A/chicken/Iran/414/1998
A/chicken/Iran430/98	A/chicken/Iran/430/1998
A/chicken/Iran577/01	A/chicken/Iran/577/2001
A/chicken/Iran610/98	A/chicken/Iran/610/1998
A/chicken/Iran675/00	A/chicken/Iran/675/2000
A/chicken/Iran685/00	A/chicken/Iran/685/2000
A/chicken/Iran694/99	A/chicken/Iran/694/1999
A/chicken/Iran738/99	A/chicken/Iran/738/1999
A/chicken/Iran796/00	A/chicken/Iran/796/2000
A/chicken/Iran8/01	A/chicken/Iran/8/2001
A/chicken/Liaoning/21/7/2007	A/chicken/Liaoning/21_7/2007
A/chicken/Liaoning/41/17/2007	A/chicken/Liaoning/41_17/2007
A/chicken/N101/Iran/2011	A/chicken/Iran/N101/2011
A/chicken/N102/Iran/2011	A/chicken/Iran/N102/2011
A/chicken/Netohah/1373/03	A/chicken/Netohah/1373/2003
A/chicken/SNU0028/2000	A/chicken/Korea/SNU0028/2000
A/chicken/SNU0037/2000	A/chicken/Korea/SNU0037/2000
A/chicken/SNU0057/2000	A/chicken/Korea/SNU0057/2000
A/chicken/SNU0073/2000	A/chicken/Korea/SNU0073/2000
A/chicken/SNU0091/2000	A/chicken/Korea/SNU0091/2000
A/chicken/SNU0146/2000	A/chicken/Korea/SNU0146/2000
A/chicken/SNU1035C/2001	A/chicken/Korea/SNU1035C/2001
A/chicken/Tula/Russia/Oct-5/2005	A/chicken/Tula/Oct-5/2005
A/chicken/UP/India/2543/2004	A/chicken/UttarPradesh/2543/2004
A/chicken/YN/BanNa1/2006	A/chicken/Yunnan/BanNa1/2006
A/chicken/YN/BanNa2/2006	A/chicken/Yunnan/BanNa2/2006
A/chicken/YN/BaoShan1/2006	A/chicken/Yunnan/BaoShan1/2006
A/cormorant/Strilkova/Kherson/63/2006	A/cormorant/Kherson/Strilkova_63/2006
A/mallard/PT/27972B139/2007	A/mallard/Portugal/27972B139/2007
A/mallard/22P019377/France/2022	A/mallard/France/22P019377/2022
A/swan/Astrakhan/Russia/Nov-2/2005	A/swan/Astrakhan/Nov2/2005
A/tk/Givat_Haim/810/25.12.01	A/turkey/GivatHaim/810/2001
A/tk/Kfar_Vitkin/615/2002	A/turkey/KfarVitkin/615/2002
AB/Rennes/2547/2015	B/Rennes/2547/2015
AFinland/7/2019	A/Finland/7/2019
A/FinLand/246/202l	A/Finland/246/2021
AHubei-songzi/1631/2019	A/Hubei-songzi/1631/2019
AParis/089/2015	A/Paris/089/2015
Arvaikheer/321/2015	A/Arvaikheer/321/2015
B/Cameroon11V-12076GVFI/2011	B/Cameroon/11V-12076GVFI/2011
B/Cameroon11V-12080GVFI/2011	B/Cameroon/11V-12080GVFI/2011
B/Cameroon13V-16387GVFI/2011	B/Cameroon/13V-16387GVFI/2011
B/Castellon/02_1395_20200204	B/Castellon/02_1395/2020
B/Castellon/02_1417_20200206	B/Castellon/02_1417/2020
B/Castellon/02_1550_20200219	B/Castellon/02_1550/2020
B/Castellon/02_1670_20200302	B/Castellon/02_1670/2020
B/Castellon/02_1777_20200312	B/Castellon/02_1777/2020
B/Johannesburg/113/010	B/Johannesburg/113/2001
B/Maryland/15/16BX-69A	B/Maryland/15/2016
B/Maryland/15/2016(BX-69A)	B/Maryland/15/2016
B/Mauritius/I-762	B/Mauritius/I-762/2018
B/Mount_Lebanon/Ain_W_zein/1/2019	B/AinWZein/1/2019
B/Mount_Lebanon/Ain_W_zein/3/2019	B/AinWZein/3/2019
B/Mount_Lebanon/Ain_W_zein/548/2019	B/AinWZein/548/2019
B/Mount_Lebanon/Ain_W_zein/563/2019	B/AinWZein/563/2019
A/Northern_gannet/Sweden/SVA220525SZ0402/FB001671/O-2022	A/Northern_gannet/Sweden/SVA220525SZ0402FB001671O/2022
A/northern_gannet/Sweden/SVA220623SZ0232/FB001984/N-2022	A/northern_gannet/Sweden/SVA220623SZ0232_FB001984_N/2022
A/northern_gannet/Sweden/SVA220623SZ0232/FB001982/O-2022	A/northern_gannet/Sweden/SVA220623SZ0232_FB001982_O/2022
A/porpoise_/Sweden/SVA220712SZ0367/FB002184/O-2022	A/porpoise_/Sweden/SVA220712SZ0367_FB002184_O/2022
B/SouthAuckland/7/0214	B/SouthAuckland/7/2014
B/SouthAuckland/7/214	B/SouthAuckland/7/2014
B/South_lebanon/Saida/57/2020	B/Saida/57/2020
B/South_lebanon/Tyre/NS14/2019	B/Tyre/NS14/2019
B/South_lebanon/Tyre/NS18/2019	B/Tyre/NS18/2019
B/South_lebanon/Tyre/NS26/2019	B/Tyre/NS26/2019
B/Valencia/10_1286_20200206	B/Valencia/10_1286/2020
B/Valencia/10_1335_20200210	B/Valencia/10_1335/2020
B/Valencia/10_1606_20200229	B/Valencia/10_1606/2020
B/Valencia/10_1629_20200303	B/Valencia/10_1629/2020
BHamburg/4/2016	B/Hamburg/4/2016
BVR-25(B/Victoria/2110/2019)	B/Victoria/2110/2019
BVR-26 (B/Austria/1359417/2021)	B/Austria/1359417/2021
CBER-47A (A/Darwin/9/2021)	A/Darwin/9/2021
CBER-47B (A/Darwin/9/2021)	A/Darwin/9/2021
CNIC-1906(B/Sichuan-Gaoxin/531/2018)	B/Sichuan-Gaoxin/531/2018
CNIC-1909 (A/Guangdong-Maonan/SWL1536/2019)	A/Guangdong-Maonan/SWL1536/2019
CNIC-1909/A/G-M/1536/19	A/Guangdong-Maonan/SWL1536/2019
CNIC-1909/A/G-MSWL1536/19	A/Guangdong-Maonan/SWL1536/2019
CNIC-2006(B/Sichuan-Jingyang/12048/2019)	B/Sichuan-Jingyang/12048/2019
CNIC-2107A (B/Guangdong-Zhenjiang/1516/2021)	B/Guangdong-Zhenjiang/1516/2021
CNIC-2204B/Z-S/11203/21	B/Zhejiang-Shangcheng/11203/2021
CVR-32 (A/Nebraska/14/2019)	A/Nebraska/14/2019
CVR-45 (A/Delaware/55/2019)	A/Delaware/55/2019
Influ/Spain/MD-061099669/2022	A/Spain/MD-061099669/2022
Influ/Spain/MD-061142574/2022	A/Spain/MD-061142574/2022
Influ/Spain/MD-061148010/2022	A/Spain/MD-061148010/2022
Influ/Spain/MD-061156374/2022	A/Spain/MD-061156374/2022
Influ/Spain/MD-061191789/2022	A/Spain/MD-061191789/2022
Influ/Spain/MD-061191828/2022	A/Spain/MD-061191828/2022
Influ/Spain/MD-061198170/2022	A/Spain/MD-061198170/2022
IVR-159(A/Victoria/502/2010)	A/Victoria/502/2010
IVR-164(A/Brisbane/299/2011)	A/Brisbane/299/2011
IVR-178(A/NewCaledonia/71/2014)	A/NewCaledonia/71/2014
IVR-190(A/Brisbane/02/2018)	A/Brisbane/02/2018
IVR-197 (A/South Australia/34/2019)	A/SouthAustralia/34/2019
IVR-215 /A/Vic/2570/19	A/Victoria/2570/2019
IVR-221 (A/Tasmania/503/2020)	A/Tasmania/503/2020
IVR-224A/Cambodia/e0826360/2020	A/Cambodia/e0826360/2020
Karaganda_region/358/2022	A/Karaganda/358/2022
NIB-85(A/Almaty/2958/2013)	A/Almaty/2958/2013
NIB-85/	A/Almaty/2958/2013
NIB-87(A/Palau/6759/2014)	A/Palau/6759/2014
NIB-93(A/HongKong/7127/2014)	A/HongKong/7127/2014
NIB-126A A/Dar/09/2021	A/Darwin/9/2021
NYMC BX-85C (hy B/Washington/2/2019)	B/Washington/2/2019
NYMCX-261(A/HK/7127/2014)	A/HongKong/7127/2014
NYMCX-261(A/HongKong/7127/2014)	A/HongKong/7127/2014
NYMCX-263B(A/HK/4801/2014)	A/HongKong/4801/2014
NYMCX-263B(A/HongKong/4801/2014)	A/HongKong/4801/2014
NYMCX-327/A/Kan/14/17	A/Kansas/14/2017
NYMCX-327/A/Kansas/14	A/Kansas/14/2017
NYMCX-327/A/Kansas/14/17	A/Kansas/14/2017
NYMC X-327 (A/Kansas/14/17)	A/Kansas/14/2017
NYMC X-355B (A/Tasmania/503/2020)	A/Tasmania/503/2020
NYMC X-367 (A/Darwin/6/2021)	A/Darwin/6/2021
NYMC X-367A (A/Darwin/6/2021)	A/Darwin/6/2021
NYMC X-369 (A/Darwin/9/2021)	A/Darwin/9/2021
NYMC X-369A (A/Darwin/9/2021)	A/Darwin/9/2021
NYMC X-379 (A/Victoria/2570/2019)	A/Victoria/2570/2019
NYMC X-379A (A/Victoria/2570/2019)	A/Victoria/2570/2019
PR/413/94	A/PuertoRico/413/1994
SAN-007 (A/Tasmania/503/2020)	A/Tasmania/503/2020
X-243	A/SouthAfrica/3626/2013
X-243(A/SouthAfrica/3626/2013)	A/SouthAfrica/3626/2013
X-243/	A/SouthAfrica/3626/2013
A/Common_pheasant/Sweden/SVA210224SZ0005/KN000542-IP8/2021	A/Commonpheasant/Sweden/SVA210224SZ0005_KN000542IP8/2021
A/MS-IAL-IAL/C9718/2022	A/CampoGrande/C9718/2022
A/MS-IAL-IAL/C9719/2022	A/CampoGrande/C9719/2022
A/MS-IAL-IAL/C9720/2022	A/CampoGrande/C9720/2022
A/MS-IAL-IAL/C9721/2022	A/CampoGrande/C9721/2022
A/MS-IAL-IAL/C9722/2022	A/PontaPora/C9722/2022
A/MS-IAL-IAL/C9723/2022	A/AguaClara/C9723/2022
A/MS-IAL-IAL/C9724/2022	A/AntonioJoao/C9724/2022
A/MS-IAL-IAL/C9725/2022	A/Jardim/C9725/2022
A/MS-IAL-IAL/C9726/2022	A/PontaPora/C9726/2022
A/MS-IAL-IAL/C9728/2022	A/RioBrilhante/C9728/2022
A/MS-IAL-IAL/C9729/2022	A/SonoraBrazil/C9729/2022
A/MS-IAL-IAL/C9730/2022	A/CampoGrande/C9730/2022
A/MS-IAL-IAL/C9732/2022	A/Inocencia/C9732/2022
A/MS-IAL-IAL/C9733/2022	A/CampoGrande/C9733/2022
A/MS-IAL-IAL/C9734/2022	A/PontaPora/C9734/2022
A/MS-IAL-IAL/C9735/2022	A/PontaPora/C9735/2022
A/MS-IAL-IAL/C9736/2022	A/TresLagoas/C9736/2022
A/MS-IAL-IAL/C9737/2022	A/TresLagoas/C9737/2022
A/MS-IAL-IAL/C9738/2022	A/TresLagoas/C9738/2022
A/MS-IAL-IAL/C9742/2022	A/Dourados/C9742/2022
A/MS-IAL-IAL/C9743/2022	A/CampoGrande/C9743/2022
A/MS-IAL-IAL/C9744/2022	A/Corumba/C9744/2022
A/MS-IAL-IAL/C9750/2022	A/CampoGrande/C9750/2022
A/MS-IAL-IAL/C9751/2022	A/CampoGrande/C9751/2022
A/MS-IAL-IAL/C9753/2022	A/CampoGrande/C9753/2022
A/MS-IAL-IAL/C9754/2022	A/CampoGrande/C9754/2022
A/MS-IAL-IAL/C9755/2022	A/CampoGrande/C9755/2022
A/MS-IAL-IAL/C9759/2022	A/CampoGrande/C9759/2022
A/MS-IAL-IAL/C9746/2022	A/Corumba/C9746/2022
A/MS-IAL-IAL/C9766/2022	A/Corumba/C9766/2022
A/MS-IAL-IAL/C9767/2022	A/CampoGrande/C9767/2022
A/PuntaArena/26820/2022	A/PuntaArenas/26820/2022
