label	fix
12MYKL1130	2012-XX-XX
12MYKL1130	2012-XX-XX
12MYKL1140	2012-XX-XX
12MYKL1140	2012-XX-XX
12MYKL1140	2012-XX-XX
12MYKL1381	2012-XX-XX
12MYKL1381	2012-XX-XX
12MYKL1381	2012-XX-XX
12MYKL1484	2012-XX-XX
12MYKL1484	2012-XX-XX
12MYKL1484	2012-XX-XX
12MYKL1612	2012-XX-XX
12MYKL1612	2012-XX-XX
12MYKL1612	2012-XX-XX
1357A_09	2009-02-XX
1357A_09	2009-02-XX
1357A_09	2009-02-XX
1375A_09	2009-02-XX
1382A_09	2009-02-XX
1382A_09	2009-02-XX
1382A_09	2009-02-XX
1382A_09	2009-02-XX
13963/2014	2014-04-XX
13963/2014	2014-04-XX
13963/2014	2014-04-XX
13969/2014	2014-04-XX
13969/2014	2014-04-XX
13969/2014	2014-04-XX
13MYKL1758	2013-XX-XX
13MYKL1758	2013-XX-XX
13MYKL1758	2013-XX-XX
13MYKL1975	2013-XX-XX
13MYKL1975	2013-XX-XX
13MYKL1975	2013-XX-XX
14007/2014	2014-05-XX
14007/2014	2014-05-XX
14007/2014	2014-05-XX
14012/2014	2014-05-XX
14012/2014	2014-05-XX
14012/2014	2014-05-XX
1489A_09	2009-04-XX
1489A_09	2009-04-XX
1489A_09	2009-04-XX
1537A_08	2009-06-XX
1537A_09	2009-06-XX
1537A_09	2009-06-XX
1591A_09	2009-08-XX
1591A_09	2009-08-XX
1591A_09	2009-08-XX
1591A_09	2009-08-XX
1593A_09	2009-08-XX
1593A_09	2009-08-XX
1593A_09	2009-08-XX
1593A_09	2009-08-XX
1702_06	2006-03-XX
1702_06	2006-03-XX
1702_06	2006-03-XX
1783A/10	2010-01-XX
1783A_10	2010-01-XX
1783A_10	2010-01-XX
1783A_10	2010-01-XX
1783A_10	2010-01-XX
1908A/2010	2010-03-XX
1908A_10	2010-03-XX
1908A_10	2010-03-XX
1908A_10	2010-03-XX
1908A_10	2010-03-XX
1919A_10	2010-03-XX
1919A_10	2010-03-XX
1919A_10	2010-03-XX
1919A_10	2010-03-XX
1926/2006	2006-03-XX
1926_06	2006-03-XX
1926_06	2006-03-XX
1926_06	2006-03-XX
1926_06	2006-03-XX
1996A_10	2010-04-XX
1997A/2010	2010-04-XX
1997A_10	2010-04-XX
1997A_10	2010-04-XX
1997A_10	2010-04-XX
1997A_10	2010-04-XX
2002_04	2002-XX-XX
2007_09	2007-XX-XX
2058A/10	2010-06-XX
2058A_10	2010-06-XX
2058A_10	2010-06-XX
2058A_10	2010-06-XX
2058A_10	2010-06-XX
2134A_10	2010-07-XX
2134A_10	2010-07-XX
2134A_10	2010-07-XX
2134A_10	2010-07-XX
2145A/2010	2010-07-XX
2145A_10	2010-07-XX
2145A_10	2010-07-XX
2145A_10	2010-07-XX
2145A_10	2010-07-XX
2151A/2010	2010-07-XX
2151A_10	2010-07-XX
2151A_10	2010-07-XX
2151A_10	2010-07-XX
2151A_10	2010-07-XX
2171A_10	2010-08-XX
2171A_10	2010-08-XX
229/2005	2005-06-XX
229_05	2005-06-XX
229_05	2005-06-XX
229_05	2005-06-XX
25190	2004-12-XX
2941A_11	2011-12-XX
2941A_11	2011-12-XX
2941A_11	2011-12-XX
2941A_11	2011-12-XX
299_05	2005-06-XX
3074A/2012	2012-02-XX
3074A_12	2012-02-XX
3074A_12	2012-02-XX
3074A_12	2012-02-XX
3074A_12	2012-02-XX
3089A_10	2012-02-XX
3089A_12	2012-02-XX
3089A_12	2012-02-XX
3098A_10	2012-02-XX
3098A_12	2012-02-XX
3184A/2012	2012-03-XX
3184A_10	2012-03-XX
3184A_12	2012-03-XX
3184A_12	2012-03-XX
3184A_12	2012-03-XX
3194A/2012	2012-03-XX
3194A_10	2012-03-XX
3194A_12	2012-03-XX
3194A_12	2012-03-XX
3194A_12	2012-03-XX
3269A/2012	2012-06-XX
3269A_10	2012-06-XX
3269A_12	2012-06-XX
3269A_12	2012-06-XX
3269A_12	2012-06-XX
3582/2006	2006-09-XX
3582_06	2006-09-XX
3582_06	2006-09-XX
3582_06	2006-09-XX
3582_06	2006-09-XX
36088	2005-01-XX
36149	2005-02-XX
36252	2005-02-XX
3630_06	2006-10-XX
36331	2005-03-XX
36370	2005-03-XX
36405	2005-03-XX
36428	2005-03-XX
36453	2005-04-XX
3647/2006	2006-10-XX
3647_06	2006-10-XX
3647_06	2006-10-XX
3647_06	2006-10-XX
3647_06	2006-10-XX
37272	2006-03-XX
3791A/2013	2013-08-XX
3791A/2013	2013-08-XX
3791A/2013	2013-08-XX
39A/2007	2007-04-XX
39A_07	2007-04-XX
39A_07	2007-04-XX
39A_07	2007-04-XX
4068A/2014	2014-04-XX
4068A/2014	2014-04-XX
4068A/2014	2014-04-XX
4086A/2014	2014-04-XX
4086A/2014	2014-04-XX
4086A/2014	2014-04-XX
41056	2007-01-XX
41149	2007-01-XX
41206	2007-01-XX
41241	2007-01-XX
41334	2007-02-XX
41368	2007-02-XX
41491	2007-02-XX
41553	2007-02-XX
41598	2007-02-XX
41600	2007-02-XX
41610	2007-02-XX
41638	2007-02-XX
41651	2007-03-XX
41687	2007-03-XX
41698	2007-03-XX
41769	2007-03-XX
41802	2007-03-XX
4400A/2015	2015-04-XX
4400A/2015	2015-04-XX
4400A/2015	2015-04-XX
4436A/2015	2015-05-XX
4436A/2015	2015-05-XX
4436A/2015	2015-05-XX
4446A/2015	2015-06-XX
4446A/2015	2015-06-XX
4446A/2015	2015-06-XX
4449A/2015	2015-06-XX
4449A/2015	2015-06-XX
4449A/2015	2015-06-XX
4450A/2015	2015-06-XX
4450A/2015	2015-06-XX
4450A/2015	2015-06-XX
4452A/2015	2015-06-XX
4452A/2015	2015-06-XX
4452A/2015	2015-06-XX
4467A/2015	2015-07-XX
4467A/2015	2015-07-XX
4467A/2015	2015-07-XX
4795_07	2007-03-XX
4795_07	2007-03-XX
4795_07	2007-03-XX
4795_07	2007-03-XX
4954_07	2007-03-XX
4954_07	2007-03-XX
4954_07	2007-03-XX
4954_07	2007-03-XX
5240/2007	2007-05-XX
5240_07	2007-03-XX
5240_07	2007-05-XX
5240_07	2007-03-XX
5240_07	2007-03-XX
5331_07	2007-03-XX
5331_07	2007-05-XX
5331_07	2007-03-XX
5331_07	2007-03-XX
5345/2007	2007-05-XX
5345_07	2007-03-XX
5345_07	2007-05-XX
5345_07	2007-03-XX
5345_07	2007-03-XX
5352/2007	2007-05-XX
5352_07	2007-03-XX
5352_07	2007-05-XX
5352_07	2007-03-XX
5352_07	2007-03-XX
5370/2007	2007-05-XX
5370_07	2007-03-XX
5370_07	2007-05-XX
5370_07	2007-03-XX
5370_07	2007-03-XX
5414/2007	2007-06-XX
5414_07	2007-06-XX
5414_07	2007-06-XX
5414_07	2007-06-XX
5414_07	2007-06-XX
5442/2007	2007-06-XX
5442_07	2007-06-XX
5442_07	2007-06-XX
5442_07	2007-06-XX
5442_07	2007-06-XX
5445/2007	2007-06-XX
5445_07	2007-06-XX
5445_07	2007-06-XX
5445_07	2007-06-XX
5445_07	2007-06-XX
5448_07	2007-06-XX
5462_07	2007-06-XX
5472/2007	2007-06-XX
5472_07	2007-06-XX
5472_07	2007-06-XX
5472_07	2007-06-XX
5472_07	2007-06-XX
5479/2007	2007-06-XX
5479_07	2007-06-XX
5479_07	2007-06-XX
5479_07	2007-06-XX
5479_07	2007-06-XX
5484/2007	2007-06-XX
5484_07	2007-06-XX
5484_07	2007-06-XX
5484_07	2007-06-XX
5484_07	2007-06-XX
5485/2007	2007-06-XX
5485_07	2007-06-XX
5485_07	2007-06-XX
5485_07	2007-06-XX
5485_07	2007-06-XX
5508/2007	2007-06-XX
5508_07	2007-06-XX
5508_07	2007-06-XX
5508_07	2007-06-XX
5508_07	2007-06-XX
5517/2007	2007-06-XX
5517_07	2007-06-XX
5517_07	2007-06-XX
5517_07	2007-06-XX
5517_07	2007-06-XX
5519/2007	2007-06-XX
5519_07	2007-06-XX
5519_07	2007-06-XX
5519_07	2007-06-XX
5519_07	2007-06-XX
5566/2007	2007-06-XX
5566_07	2007-06-XX
5566_07	2007-06-XX
5566_07	2007-06-XX
5566_07	2007-06-XX
5567_07	2007-06-XX
5569_07	2007-06-XX
5570_07	2007-06-XX
5570_07	2007-06-XX
5570_07	2007-06-XX
5595/2007	2007-07-XX
5595_07	2007-07-XX
5595_07	2007-07-XX
5595_07	2007-07-XX
5595_07	2007-07-XX
5617/2007	2007-07-XX
5617_07	2007-07-XX
5617_07	2007-07-XX
5617_07	2007-07-XX
5617_07	2007-07-XX
5625_07	2007-07-XX
5625_07	2007-07-XX
5625_07	2007-07-XX
5625_07	2007-07-XX
5652_07	2007-07-XX
5656_07	2007-07-XX
5656_07	2007-07-XX
5656_07	2007-07-XX
5656_07	2007-07-XX
607_05	2005-09-XX
648_05	2005-09-XX
69A/2007	2007-05-XX
69A_07	2007-05-XX
69A_07	2007-05-XX
69A_07	2007-05-XX
69A_07	2007-05-XX
7712_08	2008-11-XX
7712_08	2008-11-XX
8099_09	2009-02-XX
8099_09	2009-02-XX
8099_09	2009-02-XX
8099_09	2009-02-XX
8164/2009	2009-03-XX
8164_09	2009-03-XX
8164_09	2009-03-XX
8164_09	2009-03-XX
8164_09	2009-03-XX
8375_09	2009-04-XX
8375_09	2009-04-XX
8375_09	2009-04-XX
8375_09	2009-04-XX
892A/2008	2008-10-XX
892A_08	2008-10-XX
892A_08	2008-10-XX
892A_08	2008-10-XX
892A_08	2008-10-XX
8942_09	2009-08-XX
8942_09	2009-08-XX
8942_09	2009-08-XX
9001_09	2009-08-XX
9001_09	2009-08-XX
9001_09	2009-08-XX
9001_09	2009-08-XX
9138_09	2009-10-XX
9138_09	2009-10-XX
9138_09	2009-10-XX
9138_09	2009-10-XX
95406	2007-01-XX
978A_08	2008-10-XX
978A_08	2008-10-XX
978A_08	2008-10-XX
978A_08	2008-10-XX
9817_10	2010-03-XX
9817_10	2010-03-XX
BJ001	2014-05-XX
BJ020	2014-05-XX
BJ034	2014-05-XX
BJ147	2014-05-XX
BJ154	2014-05-XX
BJ156	2014-05-XX
BJ161	2014-05-XX
BJ162	2014-05-XX
BJ169	2014-05-XX
BJ172	2014-05-XX
BJ178	2014-05-XX
BJ184	2014-05-XX
BJ190	2014-05-XX
BJ199	2014-05-XX
BJ202	2014-05-XX
BJ203	2014-05-XX
BJ207	2014-05-XX
BJ211	2014-05-XX
BJ212	2014-05-XX
BJ213	2014-05-XX
BJ217	2014-05-XX
BJ243	2014-05-XX
BJ248	2014-05-XX
BJ266	2014-05-XX
BJ276	2014-05-XX
BJ277	2014-05-XX
BJ279	2014-05-XX
BJ282	2014-05-XX
BJ287	2014-05-XX
BJ288	2014-05-XX
BJ330	2014-05-XX
BJ332	2014-05-XX
BJ333	2014-05-XX
BJ336	2014-05-XX
BJ360	2014-05-XX
BJ361	2014-05-XX
BJ364	2014-05-XX
BJ369	2014-05-XX
BJ381	2014-05-XX
BJ385	2014-05-XX
BJET20	2010-09-XX
BJET266	2010-09-XX
BJET276	2010-09-XX
BJET290	2010-09-XX
BJET295	2010-09-XX
BJET298	2010-09-XX
BJET305	2010-09-XX
BJET306	2010-09-XX
BJET308	2010-09-XX
BJET310	2010-09-XX
BJET314	2010-09-XX
BJET325	2010-09-XX
BJET332	2010-09-XX
BJET341	2010-09-XX
BJET360	2010-09-XX
BJET373	2010-09-XX
BJET78	2010-09-XX
CBJET302	2010-09-XX
CBJET303	2010-09-XX
China/Beijing/2009/124_1	2009-XX-XX
China/Beijing/2009/124_2	2009-XX-XX
China/Beijing/2009/124_3	2009-XX-XX
China/Beijing/2009/124_4	2009-XX-XX
China/Beijing/2009/124_5	2009-XX-XX
CU_H1145/2009	2009-12-24
CU_H1184/2009	2009-12-30
CU_H1184/2009	2009-12-30
CU_H1187/2010	2010-01-05
CU_H1187/2010	2010-01-05
CU_H1236/2010	2010-01-14
CU_H1243/2010	2010-01-14
CU_H1286/2010	2010-01-21
CU_H1367/2010	2010-01-28
CU_H1367/2010	2010-01-28
CU_H1444/2010	2010-02-04
CU_H1444/2010	2010-02-04
CU_H1452/2010	2010-02-04
CU_H1452/2010	2010-02-04
CU_H1513/2010	2010-02-11
CU_H1513/2010	2010-02-11
CU_H1588/2010	2010-02-18
CU_H1591/2010	2010-02-18
CU_H1591/2010	2010-02-18
CU_H1597/2010	2010-02-18
CU_H1597/2010	2010-02-18
CU_H1768/2010	2010-03-18
CU_H1768/2010	2010-03-18
CU_H1772/2010	2010-03-18
CU_H1772/2010	2010-03-18
CU_H1876/2010	2010-04-22
CU_H708/2009	2009-09-24
CU_H760/2009	2009-10-08
CU_H760/2009	2009-10-08
CU_H887/2009	2009-11-05
CU_H887/2009	2009-11-05
CU_H921/2009	2009-11-12
CU_H967/2009	2009-11-19
CU_H967/2009	2009-11-19
GR12/06__GRE_12A/06	NA
guangzhou/2013/01	NA
guangzhou/2013/02	NA
guangzhou/2013/08	NA
guangzhou/2013/09	NA
guangzhou/2013/10	NA
guangzhou/2013/11	NA
guangzhou/2013/12	NA
guangzhou/2013/14	NA
guangzhou/2013/15	NA
guangzhou/2014/03	NA
guangzhou/2014/04	NA
guangzhou/2014/05	NA
guangzhou/2014/06	NA
guangzhou/2014/07	NA
guangzhou/2014/13	NA
HB14018d7/2014	2014-XX-XX
HB14018d7/2014	2014-XX-XX
HB14018d7/2014	2014-XX-XX
HCoV_OC43/FRA_EPI/Caen/1967/VR759	1967-XX-XX
HCoV_OC43/FRA_EPI/Caen/1967/VR759	1967-XX-XX
HCoV_OC43/FRA_EPI/Caen/1967/VR759	1967-XX-XX
HCoV_OC43/FRA_EPI/Caen/2001/01	2001-02-20
HCoV_OC43/FRA_EPI/Caen/2001/01	2001-02-20
HCoV_OC43/FRA_EPI/Caen/2001/01	2001-02-20
HCoV_OC43/FRA_EPI/Caen/2001/02	2001-02-07
HCoV_OC43/FRA_EPI/Caen/2001/02	2001-02-07
HCoV_OC43/FRA_EPI/Caen/2001/02	2001-02-07
HCoV_OC43/FRA_EPI/Caen/2002/03	2002-03-12
HCoV_OC43/FRA_EPI/Caen/2002/03	2002-03-12
HCoV_OC43/FRA_EPI/Caen/2002/03	2002-03-12
HCoV_OC43/FRA_EPI/Caen/2002/04	2002-02-21
HCoV_OC43/FRA_EPI/Caen/2002/04	2002-02-21
HCoV_OC43/FRA_EPI/Caen/2002/04	2002-02-21
HCoV_OC43/FRA_EPI/Caen/2003/05	2003-01-17
HCoV_OC43/FRA_EPI/Caen/2003/05	2003-01-17
HCoV_OC43/FRA_EPI/Caen/2003/05	2003-01-17
HCoV_OC43/FRA_EPI/Caen/2004/06	2004-02-20
HCoV_OC43/FRA_EPI/Caen/2004/06	2004-02-20
HCoV_OC43/FRA_EPI/Caen/2004/06	2004-02-20
HCoV_OC43/FRA_EPI/Caen/2005/07	2005-02-07
