label	fix
A/Silkiechicken/Dongguan/3528	guangdong
A/Silkiechicken/Dongguan/3605	guangdong
A/Silkiechicken/Dongguan/3606	guangdong
A/Silkiechicken/Dongguan/3980	guangdong
A/Silkiechicken/Dongguan/3990	guangdong
A/Silkiechicken/Dongguan/4126	guangdong
A/Silkiechicken/Dongguan/4127	guangdong
A/Silkiechicken/Dongguan/4129	guangdong
A/Silkiechicken/HuZhou/4213	zhejiang
A/Silkiechicken/Jiangxi/9469	jiangxi
A/Silkiechicken/Jiangxi/9472	jiangxi
A/Silkiechicken/Jiangxi/9476	jiangxi
A/Silkiechicken/Shantou/1406	guangdong
A/Silkiechicken/Shantou/2050	guangdong
A/Silkiechicken/Shantou/2054	guangdong
A/Silkiechicken/Shantou/2056	guangdong
A/Silkiechicken/Shaoxing/5130	zhejiang
A/Silkiechicken/Shaoxing/5235	zhejiang
A/Silkiechicken/Shenzhen/2134	guangdong
A/Silkiechicken/Shenzhen/2139	guangdong
A/Silkiechicken/Shenzhen/3781	guangdong
A/Silkiechicken/Shenzhen/3782	guangdong
A/Swan/SouthAfrica/S2017/080517P2/2017	south_africa
A/Turkey/Sweden/SVA201114SZ0001/20KN303106/2020	sweden
A/barnaclegoose/Sweden/SVA201117SZ0468/KN003355/2020	sweden
A/chicken/InnerMongolia/SD186/2017	neimenggu
A/chicken/InnerMongolia/SD188/2017	neimenggu
A/Environment/InnerMongolia/23278/2019	neimenggu
A/Environment/InnerMongolia/23280/2019	neimenggu
A/Environment/InnerMongolia/23283/2019	neimenggu
A/Environment/InnerMongolia/23283/2019	neimenggu
A/Environment/InnerMongolia/23285/2019	neimenggu
A/Environment/InnerMongolia/23286/2019	neimenggu
A/Environment/InnerMongolia/23287/2019	neimenggu
A/Environment/InnerMongolia/28651/2017	neimenggu
A/Environment/InnerMongolia/28664/2017	neimenggu
A/Environment/InnerMongolia/28665/2017	neimenggu
A/Environment/InnerMongolia/28666/2017	neimenggu
A/Environment/InnerMongolia/28667/2017	neimenggu
A/Environment/InnerMongolia/28668/2017	neimenggu
A/Environment/InnerMongolia/28669/2017	neimenggu
A/Environment/InnerMongolia/28670/2017	neimenggu
A/Chicken/Guangdong/416	guangdong
A/Chicken/Guangdong/422	guangdong
A/Enviroemnt/Guangdong/423	guangdong
A/Environment/GD-SZ_296/2013	guangdong
A/Environment/GD-SZ_1/2013	guangdong
A/Environment/GD-ST_100/2014	guangdong
A/Environment/GD-ST_101/2014	guangdong
A/Env/GD-YJ370/2017	guangdong
A/GD-ZS029/2017-03-28	guangdong
A/GD-ZS029/2017-03-28	guangdong
A/GD-ST018/2017-01-24	guangdong
A/Env/GD-MZ073/2017	guangdong
A/Environment/Yunnan/315	yunnan
A/Duck/Sichuan/408	sichuan
A/Chicken/Hunan/207	hunan
